old_path,new_path,title,category,subcategory,kind,status,confidence
commands/MSG$.md,10-language/data-manipulation/system-functions/spec.md,MSG$,10-language,10-language/data-manipulation/system-functions,function,pruned-2b,high
commands/MSG.md,70-commands/information/MSG.md,MSG,70-commands,70-commands/information,command,ok,high
commands/NEXT_(Internal_Function).md,10-language/data-manipulation/system-functions/spec.md,NEXT_(Internal_Function),10-language,10-language/data-manipulation/system-functions,function,pruned-2b,high
commands/NXTCOL.md,10-language/data-manipulation/system-functions/spec.md,NXTCOL,10-language,10-language/data-manipulation/system-functions,function,pruned-2b,high
commands/NXTFLD.md,10-language/data-manipulation/system-functions/NXTFLD.md,NXTFLD,10-language,10-language/data-manipulation/system-functions,function,ok,high
commands/NXTROW.md,10-language/data-manipulation/system-functions/spec.md,NXTROW,10-language,10-language/data-manipulation/system-functions,function,pruned-2b,high
commands/ORD.md,10-language/data-manipulation/system-functions/spec.md,ORD,10-language,10-language/data-manipulation/system-functions,function,pruned-2b,high
commands/PI.md,10-language/data-manipulation/system-functions/spec.md,PI,10-language,10-language/data-manipulation/system-functions,function,pruned-2b,high
commands/PIC$.md,10-language/data-manipulation/system-functions/spec.md,PIC$,10-language,10-language/data-manipulation/system-functions,function,pruned-2b,high
commands/POS.md,10-language/data-manipulation/system-functions/spec.md,POS,10-language,10-language/data-manipulation/system-functions,function,pruned-2b,high
commands/PRINTER_LIST.md,70-commands/information/PRINTER_LIST.md,PRINTER_LIST,70-commands,70-commands/information,command,ok,high
commands/PROCIN.md,70-commands/information/PROCIN.md,PROCIN,70-commands,70-commands/information,command,ok,high
commands/PROGRAM$.md,70-commands/information/PROGRAM$.md,PROGRAM$,70-commands,70-commands/information,command,ok,high
context/BASE.md,00-configuration/config-directives/BASE.md,BASE,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
context/Collate_Native.md,00-configuration/config-directives/Collate_Native.md,Collate_Native,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
context/Copies=.md,00-configuration/config-directives/Copies=.md,Copies=,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
context/Corners.md,00-configuration/config-directives/Corners.md,Corners,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
context/Environmental_variables.md,00-configuration/environment/spec.md,Environmental_variables,00-configuration,00-configuration/environment,config-directive,pruned-2b,high
context/Icon.md,00-configuration/config-directives/Icon.md,Icon,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
context/INVP.md,00-configuration/config-directives/INVP.md,INVP,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
data_operations/Append.md,10-language/data-manipulation/assignment/spec.md,Append,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Arrays.md,10-language/data-manipulation/declaration/spec.md,Arrays,10-language,10-language/data-manipulation/declaration,statement,pruned-2b,high
data_operations/Assignment_Operations.md,10-language/data-manipulation/assignment/spec.md,Assignment_Operations,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Assignment_Statements.md,10-language/data-manipulation/assignment/spec.md,Assignment_Statements,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Binary_operations.md,10-language/data-manipulation/expressions/spec.md,Binary_operations,10-language,10-language/data-manipulation/expressions,statement,pruned-2b,high
data_operations/Clause.md,10-language/data-manipulation/expressions/spec.md,Clause,10-language,10-language/data-manipulation/expressions,statement,pruned-2b,high
data_operations/Clipboard.md,10-language/data-manipulation/assignment/spec.md,Clipboard,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Complex_Logical_Operations.md,10-language/data-manipulation/expressions/spec.md,Complex_Logical_Operations,10-language,10-language/data-manipulation/expressions,statement,pruned-2b,high
data_operations/Concatenation.md,10-language/data-manipulation/assignment/spec.md,Concatenation,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/CSV2MAT.md,10-language/data-manipulation/assignment/spec.md,CSV2MAT,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/DATA.md,10-language/data-manipulation/assignment/spec.md,DATA,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Delete_(substring).md,10-language/data-manipulation/assignment/spec.md,Delete_(substring),10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/DIM.md,10-language/data-manipulation/declaration/spec.md,DIM,10-language,10-language/data-manipulation/declaration,statement,pruned-2b,high
data_operations/Fixed_Point_Number.md,10-language/data-manipulation/data-types/spec.md,Fixed_Point_Number,10-language,10-language/data-manipulation/data-types,datatype,pruned-2b,high
data_operations/Floating_Point_Numbers.md,10-language/data-manipulation/data-types/spec.md,Floating_Point_Numbers,10-language,10-language/data-manipulation/data-types,datatype,pruned-2b,high
data_operations/Hexadecimal.md,10-language/data-manipulation/data-types/spec.md,Hexadecimal,10-language,10-language/data-manipulation/data-types,datatype,pruned-2b,high
data_operations/INSERT.md,10-language/data-manipulation/assignment/spec.md,INSERT,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Insert_(substring).md,10-language/data-manipulation/assignment/spec.md,Insert_(substring),10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Left.md,10-language/data-manipulation/assignment/spec.md,Left,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/LET.md,10-language/data-manipulation/assignment/spec.md,LET,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Lower.md,10-language/data-manipulation/assignment/spec.md,Lower,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/MAT.md,10-language/data-manipulation/declaration/MAT.md,MAT,10-language,10-language/data-manipulation/declaration,statement,ok,high
data_operations/Mat_Grouping.md,20-io-screen/input-output/spec.md,Mat_Grouping,20-io-screen,20-io-screen/input-output,statement,pruned-2b,high
data_operations/Modify.md,10-language/data-manipulation/assignment/spec.md,Modify,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Null.md,10-language/data-manipulation/data-types/spec.md,Null,10-language,10-language/data-manipulation/data-types,datatype,pruned-2b,high
data_operations/Numeric.md,10-language/data-manipulation/data-types/spec.md,Numeric,10-language,10-language/data-manipulation/data-types,datatype,pruned-2b,high
data_operations/Numeric_constant.md,10-language/data-manipulation/data-types/spec.md,Numeric_constant,10-language,10-language/data-manipulation/data-types,datatype,pruned-2b,high
data_operations/Numeric_expression.md,10-language/data-manipulation/expressions/spec.md,Numeric_expression,10-language,10-language/data-manipulation/expressions,statement,pruned-2b,high
data_operations/Operation_Precedence.md,10-language/data-manipulation/expressions/spec.md,Operation_Precedence,10-language,10-language/data-manipulation/expressions,statement,pruned-2b,high
data_operations/Option_(Statement).md,10-language/data-manipulation/declaration/spec.md,Option_(Statement),10-language,10-language/data-manipulation/declaration,statement,pruned-2b,high
data_operations/Option_Base_0.md,10-language/data-manipulation/declaration/spec.md,Option_Base_0,10-language,10-language/data-manipulation/declaration,statement,pruned-2b,high
data_operations/OR.md,10-language/data-manipulation/expressions/spec.md,OR,10-language,10-language/data-manipulation/expressions,statement,pruned-2b,high
data_operations/Prepend.md,10-language/data-manipulation/assignment/spec.md,Prepend,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
data_operations/Restore_Data.md,10-language/data-manipulation/assignment/spec.md,Restore_Data,10-language,10-language/data-manipulation/assignment,statement,pruned-2b,high
error-handling/0000.md,90-reference/error-codes/0000.md,0000,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0001.md,90-reference/error-codes/0001.md,0001,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0002.md,90-reference/error-codes/0002.md,0002,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0004.md,90-reference/error-codes/0004.md,0004,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0005.md,90-reference/error-codes/0005.md,0005,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0006.md,90-reference/error-codes/0006.md,0006,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0050.md,90-reference/error-codes/0050.md,0050,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0053.md,90-reference/error-codes/0053.md,0053,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0054.md,90-reference/error-codes/0054.md,0054,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0057.md,90-reference/error-codes/0057.md,0057,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0058.md,90-reference/error-codes/0058.md,0058,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0059.md,90-reference/error-codes/0059.md,0059,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0061.md,90-reference/error-codes/0061.md,0061,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0062.md,90-reference/error-codes/0062.md,0062,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0063.md,90-reference/error-codes/0063.md,0063,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0105.md,90-reference/error-codes/0105.md,0105,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0106.md,90-reference/error-codes/0106.md,0106,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0108.md,90-reference/error-codes/0108.md,0108,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0120.md,90-reference/error-codes/0120.md,0120,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0121.md,90-reference/error-codes/0121.md,0121,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0122.md,90-reference/error-codes/0122.md,0122,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0123.md,90-reference/error-codes/0123.md,0123,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0130.md,90-reference/error-codes/0130.md,0130,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0201.md,90-reference/error-codes/0201.md,0201,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0202.md,90-reference/error-codes/0202.md,0202,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0211.md,90-reference/error-codes/0211.md,0211,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0213.md,90-reference/error-codes/0213.md,0213,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0220.md,90-reference/error-codes/0220.md,0220,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0221.md,90-reference/error-codes/0221.md,0221,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0222.md,90-reference/error-codes/0222.md,0222,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0223.md,90-reference/error-codes/0223.md,0223,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0230.md,90-reference/error-codes/0230.md,0230,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0301.md,90-reference/error-codes/0301.md,0301,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/0302.md,90-reference/error-codes/0302.md,0302,90-reference,90-reference/error-codes,error-code,ok,high
